image_path,clutter_level,label
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\cdMC1223.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\100_1238.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\indoor_0116.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\panaderia_35_06_yahoo.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bathroom\room508.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\gym\gym_01_01_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\toystore\jugueteria_03_04_yahoo.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\jewelleryshop\02.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\restaurant\pousada_estremoz_restaurant_01.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\dining_room\dining35.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\pantry_16_18_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\bakery_05_11_yahoo.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\inside_bus\inside_bus_008.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\roomscan28.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\auditorium\auditorium1_106.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bar\bar_0117.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bar\bar_0593.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\corridor\corridor3.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\airport_inside\airport_inside_0397.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\b_salon21.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\boulangerie_36_12_yahoo.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\int491.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\N190091.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\grocerystore\2058337_Shopping_for_fruit_in_the_grocery_store_0.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\inside_subway\inside_subway_0248.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\despensa_133_09_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\despensa_32_20_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\int617.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\closet_d.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\pantry1.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\restaurant\bistro_02_04_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\cloister\claustro_romanico.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\dentaloffice\dentista_40_17_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\prisoncell\jailcell334.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\restaurant\int783.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\movietheater\sala-31.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\tv_studio\tv_studio_02_07_altavista.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\studiomusic\estudio1b.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\inside_subway\inside_subway_0316.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\pantrybefore.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\N364098.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\inside_subway\inside_subway_0376.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\panaderia_09_18_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\hairsalon\torreviejayasociados3.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\subway\subway_0233.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\office\int77.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\gym\gym04.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\room512.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\img_0086.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\classic_bakery_04_09_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\pantry_128_18_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\restaurant\bistro_01_06_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\indoor_0069.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\int226.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\restaurant\restaurante_47_10_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\classroom\salle_de_classe34.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\room166.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\clothingstore\meatpack_boutique2.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\library\bibliothek_ParagraphContainerList_ParagraphContainer0_ParagraphList_0002_Image.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\trainstation\train_station_05_20_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\indoor_0552.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\laundromat\lavanderia_61_04_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\garage\IMG_0778.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\toystore\speelgoed_66_02_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bathroom\room431.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\prisoncell\jailtour002.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\concert_hall\Music_Concert_Hall_3.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\classroom\classroom_front.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\movietheater\salle_cinema_moyen_1__65.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\church_inside\metropolitana_36_18_flickr.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bar\bar_0295.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\room368.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\indoor_0340.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\movietheater\movietheater_google_0015.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\dining_room\2dining_room.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\office\office3.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\cdMC1226.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\deli\deli_06_11_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\clothingstore\p0011.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bowling\bowling_0156.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\hospitalroom\SUDEEP_HOSPITAL3.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\fastfood_restaurant\quiznos3.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\pantry\pantry_83_13_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\warehouse\warehouse_0008.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\classroom\classroom10.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\museum\museum_49_19_altavista.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bar\bar_0516.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\kitchen102.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\airport_inside\airport_inside_0052.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\stairscase\ins36.jpg,low,0
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\nursery\sta_cribs_baby_room_jdalgleish2005.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\casino\casino_0159.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\boulangerie_16_09_yahoo.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\meeting_room\Untitled_ds1.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\boulangerie_32_14_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bookstore\bookstore_52_03_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\deli\deli_30_16_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\dining_room\N190030.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\int718.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\corridor\room452.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\closet\Clothed_Closet_photo_300px_22Mar00.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\room505.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\inside_subway\inside_subway_0207.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\jewelleryshop\yampell_kiosk_29_.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bookstore\Libreria_26_09_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bakery\panetteria_12_05_altavista.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\warehouse\warehouse_0033.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\subway\underground_57_11_flickr.jpg,medium,1
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\hospitalroom\Birthing_Class7.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\kitchen\N364081.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\dentaloffice\dentista_35_11_flickr.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\meeting_room\conference_room1.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\livingroom\N17.jpg,high,2
D:\University\SEM-V\Deep Learning\DL Project\Clutter_Image_Classification_Model_for_Smart_Homes\dataset\raw\indoorCVPR_09\Images\bedroom\IMG_4829.jpg,low,0
